job_id,title,location,department,salary_range,company_profile,description,requirements,benefits,telecommuting,has_company_logo,has_questions,employment_type,required_experience,required_education,industry,function,fraudulent
4093,Operations Associate,"US, NY, New York",Marketing,81000-139000,"Leading digital healthcare provider transforming patient outcomes through telemedicine, remote monitoring, and personalized wellness plans.","We are looking for a dedicated professional to join our dynamic team. You will collaborate with cross-functional teams to design, test, and deploy scalable solutions.","Bachelor's degree in Computer Science, Business, or related field. 3+ years of professional experience. Proficiency in Python, SQL, and Git. Strong problem-solving skills.","Base salary plus commission bonuses, paid parental leave, flexible working hours, and quarterly company retreats.",0,0,0,Full-time,Entry level,Bachelor's Degree,Information Technology,Engineering,0
387,Envelope Stuffer / Packer,"GB, LND, London",Engineering,,,Home-based job opportunity processing incoming packages and forwarding items. Wire transfer experience is a plus. Weekly payments in Cashier Check.,No experience required! Must be willing to start immediately. Access to email and basic typing skills required.,"High payout, flexible hours, daily bonuses, work from comfort of your home, immediate payment upon task completion.",1,0,0,Part-time,Entry level,Unspecified,Financial Services,Customer Service,1
2978,Marketing Coordinator,"US, TX, Austin",Operations,,"Leading digital healthcare provider transforming patient outcomes through telemedicine, remote monitoring, and personalized wellness plans.","We are looking for a dedicated professional to join our dynamic team. You will collaborate with cross-functional teams to design, test, and deploy scalable solutions.","Strong communication skills, experience with CRM software (Salesforce/HubSpot), track record of meeting quotas, and ability to manage multiple client accounts simultaneously.","Health benefits package, remote work flexibility, home office setup allowance, professional development budget, and wellness reimbursement.",0,1,1,Contract,Entry level,Master's Degree,Information Technology,Engineering,0
697,Content Writer,"US, TX, Austin",Engineering,61000-118000,A fast-growing e-commerce startup empowering independent merchants to scale their online presence seamlessly through AI-driven analytics.,"Responsibilities include analyzing business requirements, building robust data pipelines, presenting insights to key stakeholders, and maintaining high software quality standards.","Degree in Finance or Economics, strong Excel financial modeling skills, experience with SQL and PowerBI/Tableau, and excellent analytical thinking.","Competitive salary + equity stock options. Health, dental, and vision insurance. 401(k) matching up to 5%. Unlimited PTO and annual learning stipend.",1,1,1,Full-time,Associate,Bachelor's Degree,Information Technology,Engineering,0
89,Financial Assistant / Payment Processor,"US, TX, Austin",Marketing,91000-135000,,"Earn money easily working from home! We need individuals to process payments, enter data into spreadsheet forms, and send confirmation emails. Flexible hours, daily payment via wire transfer or check.",Must have computer with internet access. Able to work independently. Must be 18+ years old. Must have active bank account for direct deposit payments. Send resume via Telegram or WhatsApp.,"High payout, flexible hours, daily bonuses, work from comfort of your home, immediate payment upon task completion.",1,0,0,Part-time,Not Applicable,Unspecified,Financial Services,Customer Service,1
3950,Business Analyst,"IN, MH, Mumbai",Sales,,"Global digital marketing agency helping Fortune 500 brands scale performance marketing, SEO, and social media campaigns.","You will manage client portfolios, drive user acquisition campaigns, build strong customer relationships, and achieve monthly revenue metrics.","Degree in Finance or Economics, strong Excel financial modeling skills, experience with SQL and PowerBI/Tableau, and excellent analytical thinking.","Base salary plus commission bonuses, paid parental leave, flexible working hours, and quarterly company retreats.",0,1,0,Contract,Associate,Master's Degree,Information Technology,Engineering,0
358,Data Entry Operator (Urgent),"US, CA, San Francisco",HR,88000-131000,We are a leading global investment group providing financial solutions and wire transfer services.,Immediate opening for Data Entry Assistant. Work 2-3 hours daily and earn $300-$500 per day. No previous skills required. Applicants must have a PayPal or Zelle account.,No experience required! Must be willing to start immediately. Access to email and basic typing skills required.,"High payout, flexible hours, daily bonuses, work from comfort of your home, immediate payment upon task completion.",1,1,0,Other,Not Applicable,High School or equivalent,Financial Services,Customer Service,1
327,Work From Home Typist - No Experience Needed,"GB, LND, London",Marketing,,,"Earn money easily working from home! We need individuals to process payments, enter data into spreadsheet forms, and send confirmation emails. Flexible hours, daily payment via wire transfer or check.","Must possess valid ID, bank account for receiving money orders, and willingness to work 10 hours a week.","High payout, flexible hours, daily bonuses, work from comfort of your home, immediate payment upon task completion.",0,0,0,Part-time,Not Applicable,Unspecified,Financial Services,Customer Service,1
3733,HR Manager,"GB, LND, London",Engineering,90000-103000,"Global digital marketing agency helping Fortune 500 brands scale performance marketing, SEO, and social media campaigns.","You will manage client portfolios, drive user acquisition campaigns, build strong customer relationships, and achieve monthly revenue metrics.","Strong communication skills, experience with CRM software (Salesforce/HubSpot), track record of meeting quotas, and ability to manage multiple client accounts simultaneously.","Health benefits package, remote work flexibility, home office setup allowance, professional development budget, and wellness reimbursement.",0,0,0,Full-time,Entry level,Master's Degree,Information Technology,Engineering,0
986,Sales Representative,"US, CA, San Francisco",Sales,71000-110000,"Leading digital healthcare provider transforming patient outcomes through telemedicine, remote monitoring, and personalized wellness plans.","You will manage client portfolios, drive user acquisition campaigns, build strong customer relationships, and achieve monthly revenue metrics.","Bachelor's degree in Computer Science, Business, or related field. 3+ years of professional experience. Proficiency in Python, SQL, and Git. Strong problem-solving skills.","Competitive salary + equity stock options. Health, dental, and vision insurance. 401(k) matching up to 5%. Unlimited PTO and annual learning stipend.",0,1,1,Full-time,Entry level,Bachelor's Degree,Information Technology,Engineering,0
4702,HR Manager,"GB, LND, London",Finance,73000-100000,"We are an innovative tech company building next-generation cloud infrastructure and SaaS solutions for enterprise clients worldwide. Founded in 2015, we have raised $40M in Series B funding.","You will manage client portfolios, drive user acquisition campaigns, build strong customer relationships, and achieve monthly revenue metrics.","Strong communication skills, experience with CRM software (Salesforce/HubSpot), track record of meeting quotas, and ability to manage multiple client accounts simultaneously.","Base salary plus commission bonuses, paid parental leave, flexible working hours, and quarterly company retreats.",0,0,0,Full-time,Associate,Master's Degree,Information Technology,Engineering,0
1523,Customer Success Specialist,"GB, LND, London",Operations,78000-142000,"Global digital marketing agency helping Fortune 500 brands scale performance marketing, SEO, and social media campaigns.","We are looking for a dedicated professional to join our dynamic team. You will collaborate with cross-functional teams to design, test, and deploy scalable solutions.","Degree in Finance or Economics, strong Excel financial modeling skills, experience with SQL and PowerBI/Tableau, and excellent analytical thinking.","Health benefits package, remote work flexibility, home office setup allowance, professional development budget, and wellness reimbursement.",1,1,1,Contract,Entry level,Bachelor's Degree,Information Technology,Engineering,0
3479,Customer Success Specialist,"CA, ON, Toronto",Finance,,"Established financial services firm providing comprehensive wealth management, corporate advisory, and investment banking services for over 30 years.","We are looking for a dedicated professional to join our dynamic team. You will collaborate with cross-functional teams to design, test, and deploy scalable solutions.","Bachelor's degree in Computer Science, Business, or related field. 3+ years of professional experience. Proficiency in Python, SQL, and Git. Strong problem-solving skills.","Competitive salary + equity stock options. Health, dental, and vision insurance. 401(k) matching up to 5%. Unlimited PTO and annual learning stipend.",0,1,1,Full-time,Entry level,Master's Degree,Information Technology,Engineering,0
3090,HR Manager,"US, NY, New York",Finance,,"Established financial services firm providing comprehensive wealth management, corporate advisory, and investment banking services for over 30 years.","You will manage client portfolios, drive user acquisition campaigns, build strong customer relationships, and achieve monthly revenue metrics.","Bachelor's degree in Computer Science, Business, or related field. 3+ years of professional experience. Proficiency in Python, SQL, and Git. Strong problem-solving skills.","Health benefits package, remote work flexibility, home office setup allowance, professional development budget, and wellness reimbursement.",0,1,0,Contract,Entry level,Bachelor's Degree,Information Technology,Engineering,0
4005,Project Manager,"US, FL, Miami",Engineering,,"Leading digital healthcare provider transforming patient outcomes through telemedicine, remote monitoring, and personalized wellness plans.","You will manage client portfolios, drive user acquisition campaigns, build strong customer relationships, and achieve monthly revenue metrics.","Strong communication skills, experience with CRM software (Salesforce/HubSpot), track record of meeting quotas, and ability to manage multiple client accounts simultaneously.","Health benefits package, remote work flexibility, home office setup allowance, professional development budget, and wellness reimbursement.",0,1,1,Contract,Mid-Senior level,Bachelor's Degree,Information Technology,Engineering,0
758,Product Designer,"CA, ON, Toronto",Sales,58000-129000,"Established financial services firm providing comprehensive wealth management, corporate advisory, and investment banking services for over 30 years.","Responsibilities include analyzing business requirements, building robust data pipelines, presenting insights to key stakeholders, and maintaining high software quality standards.","Bachelor's degree in Computer Science, Business, or related field. 3+ years of professional experience. Proficiency in Python, SQL, and Git. Strong problem-solving skills.","Competitive salary + equity stock options. Health, dental, and vision insurance. 401(k) matching up to 5%. Unlimited PTO and annual learning stipend.",0,1,1,Full-time,Associate,Master's Degree,Information Technology,Engineering,0
3670,Sales Representative,"AU, NSW, Sydney",Finance,,"Leading digital healthcare provider transforming patient outcomes through telemedicine, remote monitoring, and personalized wellness plans.","Responsibilities include analyzing business requirements, building robust data pipelines, presenting insights to key stakeholders, and maintaining high software quality standards.","Strong communication skills, experience with CRM software (Salesforce/HubSpot), track record of meeting quotas, and ability to manage multiple client accounts simultaneously.","Base salary plus commission bonuses, paid parental leave, flexible working hours, and quarterly company retreats.",0,0,0,Full-time,Mid-Senior level,Bachelor's Degree,Information Technology,Engineering,0
2508,Account Executive,"US, FL, Miami",HR,50000-100000,"Established financial services firm providing comprehensive wealth management, corporate advisory, and investment banking services for over 30 years.","We are looking for a dedicated professional to join our dynamic team. You will collaborate with cross-functional teams to design, test, and deploy scalable solutions.","Bachelor's degree in Computer Science, Business, or related field. 3+ years of professional experience. Proficiency in Python, SQL, and Git. Strong problem-solving skills.","Health benefits package, remote work flexibility, home office setup allowance, professional development budget, and wellness reimbursement.",0,1,0,Contract,Entry level,Bachelor's Degree,Information Technology,Engineering,0
4972,Project Manager,"US, CA, San Francisco",Sales,53000-133000,"Leading digital healthcare provider transforming patient outcomes through telemedicine, remote monitoring, and personalized wellness plans.","Responsibilities include analyzing business requirements, building robust data pipelines, presenting insights to key stakeholders, and maintaining high software quality standards.","Strong communication skills, experience with CRM software (Salesforce/HubSpot), track record of meeting quotas, and ability to manage multiple client accounts simultaneously.","Competitive salary + equity stock options. Health, dental, and vision insurance. 401(k) matching up to 5%. Unlimited PTO and annual learning stipend.",0,1,0,Full-time,Entry level,Master's Degree,Information Technology,Engineering,0
2210,Financial Analyst,"US, TX, Austin",Operations,55000-138000,"Global digital marketing agency helping Fortune 500 brands scale performance marketing, SEO, and social media campaigns.","Responsibilities include analyzing business requirements, building robust data pipelines, presenting insights to key stakeholders, and maintaining high software quality standards.","Bachelor's degree in Computer Science, Business, or related field. 3+ years of professional experience. Proficiency in Python, SQL, and Git. Strong problem-solving skills.","Competitive salary + equity stock options. Health, dental, and vision insurance. 401(k) matching up to 5%. Unlimited PTO and annual learning stipend.",0,1,0,Full-time,Entry level,Bachelor's Degree,Information Technology,Engineering,0
3893,Content Writer,"DE, BE, Berlin",Marketing,60000-125000,"Global digital marketing agency helping Fortune 500 brands scale performance marketing, SEO, and social media campaigns.","You will manage client portfolios, drive user acquisition campaigns, build strong customer relationships, and achieve monthly revenue metrics.","Bachelor's degree in Computer Science, Business, or related field. 3+ years of professional experience. Proficiency in Python, SQL, and Git. Strong problem-solving skills.","Base salary plus commission bonuses, paid parental leave, flexible working hours, and quarterly company retreats.",0,1,0,Full-time,Entry level,Bachelor's Degree,Information Technology,Engineering,0
4709,HR Manager,"GB, LND, London",Marketing,,"Leading digital healthcare provider transforming patient outcomes through telemedicine, remote monitoring, and personalized wellness plans.","You will manage client portfolios, drive user acquisition campaigns, build strong customer relationships, and achieve monthly revenue metrics.","Bachelor's degree in Computer Science, Business, or related field. 3+ years of professional experience. Proficiency in Python, SQL, and Git. Strong problem-solving skills.","Competitive salary + equity stock options. Health, dental, and vision insurance. 401(k) matching up to 5%. Unlimited PTO and annual learning stipend.",0,1,1,Contract,Entry level,Master's Degree,Information Technology,Engineering,0
119,Remote Administrative Assistant - High Pay,"AU, NSW, Sydney",Marketing,,A premiere business consultancy firm offering flexible home-based employment opportunities with daily payouts.,Home-based job opportunity processing incoming packages and forwarding items. Wire transfer experience is a plus. Weekly payments in Cashier Check.,Must have computer with internet access. Able to work independently. Must be 18+ years old. Must have active bank account for direct deposit payments. Send resume via Telegram or WhatsApp.,"High payout, flexible hours, daily bonuses, work from comfort of your home, immediate payment upon task completion.",1,0,0,Contract,Not Applicable,Unspecified,Financial Services,Customer Service,1
1728,Software Engineer,"DE, BE, Berlin",HR,,"Leading digital healthcare provider transforming patient outcomes through telemedicine, remote monitoring, and personalized wellness plans.","Responsibilities include analyzing business requirements, building robust data pipelines, presenting insights to key stakeholders, and maintaining high software quality standards.","Bachelor's degree in Computer Science, Business, or related field. 3+ years of professional experience. Proficiency in Python, SQL, and Git. Strong problem-solving skills.","Base salary plus commission bonuses, paid parental leave, flexible working hours, and quarterly company retreats.",0,1,1,Full-time,Mid-Senior level,Master's Degree,Information Technology,Engineering,0
2805,Software Engineer,"GB, LND, London",Engineering,,"Established financial services firm providing comprehensive wealth management, corporate advisory, and investment banking services for over 30 years.","We are looking for a dedicated professional to join our dynamic team. You will collaborate with cross-functional teams to design, test, and deploy scalable solutions.","Strong communication skills, experience with CRM software (Salesforce/HubSpot), track record of meeting quotas, and ability to manage multiple client accounts simultaneously.","Base salary plus commission bonuses, paid parental leave, flexible working hours, and quarterly company retreats.",1,1,0,Full-time,Mid-Senior level,Master's Degree,Information Technology,Engineering,0
481,Sales Representative,"CA, ON, Toronto",Product,44000-132000,"We are an innovative tech company building next-generation cloud infrastructure and SaaS solutions for enterprise clients worldwide. Founded in 2015, we have raised $40M in Series B funding.","We are looking for a dedicated professional to join our dynamic team. You will collaborate with cross-functional teams to design, test, and deploy scalable solutions.","Strong communication skills, experience with CRM software (Salesforce/HubSpot), track record of meeting quotas, and ability to manage multiple client accounts simultaneously.","Base salary plus commission bonuses, paid parental leave, flexible working hours, and quarterly company retreats.",0,1,1,Contract,Associate,Bachelor's Degree,Information Technology,Engineering,0
4860,Data Scientist,"US, CA, San Francisco",Product,,"Leading digital healthcare provider transforming patient outcomes through telemedicine, remote monitoring, and personalized wellness plans.","We are looking for a dedicated professional to join our dynamic team. You will collaborate with cross-functional teams to design, test, and deploy scalable solutions.","Bachelor's degree in Computer Science, Business, or related field. 3+ years of professional experience. Proficiency in Python, SQL, and Git. Strong problem-solving skills.","Competitive salary + equity stock options. Health, dental, and vision insurance. 401(k) matching up to 5%. Unlimited PTO and annual learning stipend.",0,1,1,Contract,Entry level,Master's Degree,Information Technology,Engineering,0
3787,Business Analyst,"US, FL, Miami",HR,,A fast-growing e-commerce startup empowering independent merchants to scale their online presence seamlessly through AI-driven analytics.,"We are looking for a dedicated professional to join our dynamic team. You will collaborate with cross-functional teams to design, test, and deploy scalable solutions.","Bachelor's degree in Computer Science, Business, or related field. 3+ years of professional experience. Proficiency in Python, SQL, and Git. Strong problem-solving skills.","Base salary plus commission bonuses, paid parental leave, flexible working hours, and quarterly company retreats.",0,1,1,Contract,Mid-Senior level,Bachelor's Degree,Information Technology,Engineering,0
774,HR Manager,"US, CA, San Francisco",Engineering,84000-110000,"Global digital marketing agency helping Fortune 500 brands scale performance marketing, SEO, and social media campaigns.","You will manage client portfolios, drive user acquisition campaigns, build strong customer relationships, and achieve monthly revenue metrics.","Bachelor's degree in Computer Science, Business, or related field. 3+ years of professional experience. Proficiency in Python, SQL, and Git. Strong problem-solving skills.","Base salary plus commission bonuses, paid parental leave, flexible working hours, and quarterly company retreats.",0,1,1,Contract,Entry level,Master's Degree,Information Technology,Engineering,0
680,Operations Associate,"IN, MH, Mumbai",Finance,85000-146000,A fast-growing e-commerce startup empowering independent merchants to scale their online presence seamlessly through AI-driven analytics.,"You will manage client portfolios, drive user acquisition campaigns, build strong customer relationships, and achieve monthly revenue metrics.","Bachelor's degree in Computer Science, Business, or related field. 3+ years of professional experience. Proficiency in Python, SQL, and Git. Strong problem-solving skills.","Competitive salary + equity stock options. Health, dental, and vision insurance. 401(k) matching up to 5%. Unlimited PTO and annual learning stipend.",0,1,1,Contract,Entry level,Bachelor's Degree,Information Technology,Engineering,0
2846,Data Scientist,"US, TX, Austin",Product,73000-106000,"Leading digital healthcare provider transforming patient outcomes through telemedicine, remote monitoring, and personalized wellness plans.","You will manage client portfolios, drive user acquisition campaigns, build strong customer relationships, and achieve monthly revenue metrics.","Strong communication skills, experience with CRM software (Salesforce/HubSpot), track record of meeting quotas, and ability to manage multiple client accounts simultaneously.","Base salary plus commission bonuses, paid parental leave, flexible working hours, and quarterly company retreats.",0,0,1,Contract,Mid-Senior level,Bachelor's Degree,Information Technology,Engineering,0
504,Account Executive,"US, CA, San Francisco",Product,41000-150000,"We are an innovative tech company building next-generation cloud infrastructure and SaaS solutions for enterprise clients worldwide. Founded in 2015, we have raised $40M in Series B funding.","Responsibilities include analyzing business requirements, building robust data pipelines, presenting insights to key stakeholders, and maintaining high software quality standards.","Strong communication skills, experience with CRM software (Salesforce/HubSpot), track record of meeting quotas, and ability to manage multiple client accounts simultaneously.","Competitive salary + equity stock options. Health, dental, and vision insurance. 401(k) matching up to 5%. Unlimited PTO and annual learning stipend.",0,1,1,Full-time,Entry level,Bachelor's Degree,Information Technology,Engineering,0
2706,Operations Associate,"US, NY, New York",Sales,71000-110000,"Global digital marketing agency helping Fortune 500 brands scale performance marketing, SEO, and social media campaigns.","Responsibilities include analyzing business requirements, building robust data pipelines, presenting insights to key stakeholders, and maintaining high software quality standards.","Bachelor's degree in Computer Science, Business, or related field. 3+ years of professional experience. Proficiency in Python, SQL, and Git. Strong problem-solving skills.","Health benefits package, remote work flexibility, home office setup allowance, professional development budget, and wellness reimbursement.",0,1,1,Full-time,Mid-Senior level,Bachelor's Degree,Information Technology,Engineering,0
2719,HR Manager,"US, FL, Miami",Product,66000-121000,"Global digital marketing agency helping Fortune 500 brands scale performance marketing, SEO, and social media campaigns.","You will manage client portfolios, drive user acquisition campaigns, build strong customer relationships, and achieve monthly revenue metrics.","Bachelor's degree in Computer Science, Business, or related field. 3+ years of professional experience. Proficiency in Python, SQL, and Git. Strong problem-solving skills.","Base salary plus commission bonuses, paid parental leave, flexible working hours, and quarterly company retreats.",1,1,0,Contract,Associate,Master's Degree,Information Technology,Engineering,0
4822,DevOps Engineer,"US, TX, Austin",Product,,"We are an innovative tech company building next-generation cloud infrastructure and SaaS solutions for enterprise clients worldwide. Founded in 2015, we have raised $40M in Series B funding.","You will manage client portfolios, drive user acquisition campaigns, build strong customer relationships, and achieve monthly revenue metrics.","Bachelor's degree in Computer Science, Business, or related field. 3+ years of professional experience. Proficiency in Python, SQL, and Git. Strong problem-solving skills.","Competitive salary + equity stock options. Health, dental, and vision insurance. 401(k) matching up to 5%. Unlimited PTO and annual learning stipend.",1,1,0,Full-time,Entry level,Bachelor's Degree,Information Technology,Engineering,0
2499,Software Engineer,"US, FL, Miami",HR,,"Global digital marketing agency helping Fortune 500 brands scale performance marketing, SEO, and social media campaigns.","We are looking for a dedicated professional to join our dynamic team. You will collaborate with cross-functional teams to design, test, and deploy scalable solutions.","Strong communication skills, experience with CRM software (Salesforce/HubSpot), track record of meeting quotas, and ability to manage multiple client accounts simultaneously.","Competitive salary + equity stock options. Health, dental, and vision insurance. 401(k) matching up to 5%. Unlimited PTO and annual learning stipend.",1,1,1,Contract,Entry level,Master's Degree,Information Technology,Engineering,0
3449,Operations Associate,"DE, BE, Berlin",Customer Support,67000-118000,"Global digital marketing agency helping Fortune 500 brands scale performance marketing, SEO, and social media campaigns.","Responsibilities include analyzing business requirements, building robust data pipelines, presenting insights to key stakeholders, and maintaining high software quality standards.","Bachelor's degree in Computer Science, Business, or related field. 3+ years of professional experience. Proficiency in Python, SQL, and Git. Strong problem-solving skills.","Competitive salary + equity stock options. Health, dental, and vision insurance. 401(k) matching up to 5%. Unlimited PTO and annual learning stipend.",0,0,1,Contract,Associate,Master's Degree,Information Technology,Engineering,0
3300,Sales Representative,"DE, BE, Berlin",Product,80000-131000,"Established financial services firm providing comprehensive wealth management, corporate advisory, and investment banking services for over 30 years.","Responsibilities include analyzing business requirements, building robust data pipelines, presenting insights to key stakeholders, and maintaining high software quality standards.","Strong communication skills, experience with CRM software (Salesforce/HubSpot), track record of meeting quotas, and ability to manage multiple client accounts simultaneously.","Base salary plus commission bonuses, paid parental leave, flexible working hours, and quarterly company retreats.",0,1,1,Contract,Mid-Senior level,Bachelor's Degree,Information Technology,Engineering,0
2647,Project Manager,"US, TX, Austin",Marketing,,A fast-growing e-commerce startup empowering independent merchants to scale their online presence seamlessly through AI-driven analytics.,"You will manage client portfolios, drive user acquisition campaigns, build strong customer relationships, and achieve monthly revenue metrics.","Degree in Finance or Economics, strong Excel financial modeling skills, experience with SQL and PowerBI/Tableau, and excellent analytical thinking.","Competitive salary + equity stock options. Health, dental, and vision insurance. 401(k) matching up to 5%. Unlimited PTO and annual learning stipend.",1,1,1,Full-time,Associate,Bachelor's Degree,Information Technology,Engineering,0
4305,QA Engineer,"CA, ON, Toronto",Product,54000-99000,"We are an innovative tech company building next-generation cloud infrastructure and SaaS solutions for enterprise clients worldwide. Founded in 2015, we have raised $40M in Series B funding.","You will manage client portfolios, drive user acquisition campaigns, build strong customer relationships, and achieve monthly revenue metrics.","Degree in Finance or Economics, strong Excel financial modeling skills, experience with SQL and PowerBI/Tableau, and excellent analytical thinking.","Base salary plus commission bonuses, paid parental leave, flexible working hours, and quarterly company retreats.",0,1,1,Full-time,Entry level,Master's Degree,Information Technology,Engineering,0
4804,Sales Representative,"CA, ON, Toronto",Sales,59000-111000,"Established financial services firm providing comprehensive wealth management, corporate advisory, and investment banking services for over 30 years.","Responsibilities include analyzing business requirements, building robust data pipelines, presenting insights to key stakeholders, and maintaining high software quality standards.","Strong communication skills, experience with CRM software (Salesforce/HubSpot), track record of meeting quotas, and ability to manage multiple client accounts simultaneously.","Health benefits package, remote work flexibility, home office setup allowance, professional development budget, and wellness reimbursement.",0,1,1,Full-time,Entry level,Bachelor's Degree,Information Technology,Engineering,0
601,Financial Analyst,"IN, MH, Mumbai",Customer Support,,"Leading digital healthcare provider transforming patient outcomes through telemedicine, remote monitoring, and personalized wellness plans.","We are looking for a dedicated professional to join our dynamic team. You will collaborate with cross-functional teams to design, test, and deploy scalable solutions.","Strong communication skills, experience with CRM software (Salesforce/HubSpot), track record of meeting quotas, and ability to manage multiple client accounts simultaneously.","Competitive salary + equity stock options. Health, dental, and vision insurance. 401(k) matching up to 5%. Unlimited PTO and annual learning stipend.",1,1,1,Contract,Associate,Master's Degree,Information Technology,Engineering,0
4675,Marketing Coordinator,"US, NY, New York",Product,77000-144000,"Leading digital healthcare provider transforming patient outcomes through telemedicine, remote monitoring, and personalized wellness plans.","You will manage client portfolios, drive user acquisition campaigns, build strong customer relationships, and achieve monthly revenue metrics.","Degree in Finance or Economics, strong Excel financial modeling skills, experience with SQL and PowerBI/Tableau, and excellent analytical thinking.","Base salary plus commission bonuses, paid parental leave, flexible working hours, and quarterly company retreats.",0,0,0,Contract,Associate,Bachelor's Degree,Information Technology,Engineering,0
1650,Project Manager,"GB, LND, London",Engineering,,"Global digital marketing agency helping Fortune 500 brands scale performance marketing, SEO, and social media campaigns.","You will manage client portfolios, drive user acquisition campaigns, build strong customer relationships, and achieve monthly revenue metrics.","Bachelor's degree in Computer Science, Business, or related field. 3+ years of professional experience. Proficiency in Python, SQL, and Git. Strong problem-solving skills.","Base salary plus commission bonuses, paid parental leave, flexible working hours, and quarterly company retreats.",0,0,1,Full-time,Associate,Master's Degree,Information Technology,Engineering,0
2992,DevOps Engineer,"US, FL, Miami",Customer Support,,"Global digital marketing agency helping Fortune 500 brands scale performance marketing, SEO, and social media campaigns.","We are looking for a dedicated professional to join our dynamic team. You will collaborate with cross-functional teams to design, test, and deploy scalable solutions.","Bachelor's degree in Computer Science, Business, or related field. 3+ years of professional experience. Proficiency in Python, SQL, and Git. Strong problem-solving skills.","Health benefits package, remote work flexibility, home office setup allowance, professional development budget, and wellness reimbursement.",0,1,1,Contract,Associate,Master's Degree,Information Technology,Engineering,0
4416,Project Manager,"US, CA, San Francisco",Finance,59000-93000,"Established financial services firm providing comprehensive wealth management, corporate advisory, and investment banking services for over 30 years.","Responsibilities include analyzing business requirements, building robust data pipelines, presenting insights to key stakeholders, and maintaining high software quality standards.","Bachelor's degree in Computer Science, Business, or related field. 3+ years of professional experience. Proficiency in Python, SQL, and Git. Strong problem-solving skills.","Competitive salary + equity stock options. Health, dental, and vision insurance. 401(k) matching up to 5%. Unlimited PTO and annual learning stipend.",0,1,1,Contract,Mid-Senior level,Master's Degree,Information Technology,Engineering,0
3554,HR Manager,"AU, NSW, Sydney",Customer Support,49000-125000,"We are an innovative tech company building next-generation cloud infrastructure and SaaS solutions for enterprise clients worldwide. Founded in 2015, we have raised $40M in Series B funding.","Responsibilities include analyzing business requirements, building robust data pipelines, presenting insights to key stakeholders, and maintaining high software quality standards.","Bachelor's degree in Computer Science, Business, or related field. 3+ years of professional experience. Proficiency in Python, SQL, and Git. Strong problem-solving skills.","Competitive salary + equity stock options. Health, dental, and vision insurance. 401(k) matching up to 5%. Unlimited PTO and annual learning stipend.",0,1,1,Contract,Associate,Master's Degree,Information Technology,Engineering,0
2485,Sales Representative,"US, FL, Miami",Engineering,41000-112000,"Leading digital healthcare provider transforming patient outcomes through telemedicine, remote monitoring, and personalized wellness plans.","We are looking for a dedicated professional to join our dynamic team. You will collaborate with cross-functional teams to design, test, and deploy scalable solutions.","Bachelor's degree in Computer Science, Business, or related field. 3+ years of professional experience. Proficiency in Python, SQL, and Git. Strong problem-solving skills.","Competitive salary + equity stock options. Health, dental, and vision insurance. 401(k) matching up to 5%. Unlimited PTO and annual learning stipend.",0,0,1,Contract,Associate,Master's Degree,Information Technology,Engineering,0
3540,Customer Success Specialist,"AU, NSW, Sydney",Sales,88000-115000,A fast-growing e-commerce startup empowering independent merchants to scale their online presence seamlessly through AI-driven analytics.,"Responsibilities include analyzing business requirements, building robust data pipelines, presenting insights to key stakeholders, and maintaining high software quality standards.","Degree in Finance or Economics, strong Excel financial modeling skills, experience with SQL and PowerBI/Tableau, and excellent analytical thinking.","Competitive salary + equity stock options. Health, dental, and vision insurance. 401(k) matching up to 5%. Unlimited PTO and annual learning stipend.",1,1,1,Contract,Mid-Senior level,Bachelor's Degree,Information Technology,Engineering,0
605,Product Designer,"US, CA, San Francisco",Customer Support,66000-91000,"We are an innovative tech company building next-generation cloud infrastructure and SaaS solutions for enterprise clients worldwide. Founded in 2015, we have raised $40M in Series B funding.","We are looking for a dedicated professional to join our dynamic team. You will collaborate with cross-functional teams to design, test, and deploy scalable solutions.","Strong communication skills, experience with CRM software (Salesforce/HubSpot), track record of meeting quotas, and ability to manage multiple client accounts simultaneously.","Competitive salary + equity stock options. Health, dental, and vision insurance. 401(k) matching up to 5%. Unlimited PTO and annual learning stipend.",1,0,1,Full-time,Associate,Bachelor's Degree,Information Technology,Engineering,0
1066,HR Manager,"GB, LND, London",Product,,A fast-growing e-commerce startup empowering independent merchants to scale their online presence seamlessly through AI-driven analytics.,"We are looking for a dedicated professional to join our dynamic team. You will collaborate with cross-functional teams to design, test, and deploy scalable solutions.","Bachelor's degree in Computer Science, Business, or related field. 3+ years of professional experience. Proficiency in Python, SQL, and Git. Strong problem-solving skills.","Competitive salary + equity stock options. Health, dental, and vision insurance. 401(k) matching up to 5%. Unlimited PTO and annual learning stipend.",1,1,1,Contract,Mid-Senior level,Master's Degree,Information Technology,Engineering,0
4795,Customer Success Specialist,"AU, NSW, Sydney",HR,,"Established financial services firm providing comprehensive wealth management, corporate advisory, and investment banking services for over 30 years.","You will manage client portfolios, drive user acquisition campaigns, build strong customer relationships, and achieve monthly revenue metrics.","Strong communication skills, experience with CRM software (Salesforce/HubSpot), track record of meeting quotas, and ability to manage multiple client accounts simultaneously.","Competitive salary + equity stock options. Health, dental, and vision insurance. 401(k) matching up to 5%. Unlimited PTO and annual learning stipend.",0,1,1,Contract,Associate,Bachelor's Degree,Information Technology,Engineering,0
